Name,title,,,,,,,,namespace,wiki,url,edit_count,characters_added,references_added,new,deleted,pageviews,pageviews_link
Fannie Bourke   ,Fannie,Bourke,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Fannie_Bourke,6,3627,3627,TRUE,FALSE,2130,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Fannie_Bourke
Fannie Burke   ,Fannie,Burke,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Fannie_Burke,1,27,27,TRUE,FALSE,5,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Fannie_Burke
Farah Alibay   ,Farah,Alibay,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Farah_Alibay,2,477,477,FALSE,FALSE,8431,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Farah_Alibay
Faux Cyrillic   ,Faux,Cyrillic,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Faux_Cyrillic,1,0,-36,FALSE,FALSE,61651,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Faux_Cyrillic
Fawn M. Brodie  ,Fawn,M.,Brodie,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Fawn_M._Brodie,1,2,2,FALSE,FALSE,17886,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Fawn_M._Brodie
Felipe Bustos Sierra  ,Felipe,Bustos,Sierra,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Felipe_Bustos_Sierra,18,6413,4531,FALSE,FALSE,423,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Felipe_Bustos_Sierra
Fitzhugh L. Fulton  ,Fitzhugh,L.,Fulton,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Fitzhugh_L._Fulton,2,280,174,FALSE,FALSE,2697,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Fitzhugh_L._Fulton
Florence Cushman   ,Florence,Cushman,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Florence_Cushman,10,2164,2149,FALSE,FALSE,892,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Florence_Cushman
Florence Pritchett   ,Florence,Pritchett,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Florence_Pritchett,4,5097,5097,TRUE,FALSE,627,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Florence_Pritchett
Florence Ryerson   ,Florence,Ryerson,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Florence_Ryerson,2,757,757,FALSE,FALSE,3574,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Florence_Ryerson
Foster E. Mohrhardt  ,Foster,E.,Mohrhardt,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Foster_E._Mohrhardt,1,0,-458,FALSE,FALSE,611,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Foster_E._Mohrhardt
Fran Balkwill   ,Fran,Balkwill,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Fran_Balkwill,4,4103,4103,FALSE,FALSE,1180,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Fran_Balkwill
Frances A. Colón  ,Frances,A.,Colón,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Frances_A._Colón,1,28,28,TRUE,FALSE,7,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Frances_A._Colón
Frances Burney   ,Frances,Burney,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Frances_Burney,1,271,271,FALSE,FALSE,27014,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Frances_Burney
Frances Campbell Sparhawk  ,Frances,Campbell,Sparhawk,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Frances_Campbell_Sparhawk,5,1369,1198,TRUE,FALSE,278,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Frances_Campbell_Sparhawk
Frances Champagne   ,Frances,Champagne,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Frances_Champagne,9,4169,4134,FALSE,FALSE,1083,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Frances_Champagne
Frances Hodgson Burnett  ,Frances,Hodgson,Burnett,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Frances_Hodgson_Burnett,1,0,-54,FALSE,FALSE,76335,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Frances_Hodgson_Burnett
Frances Marion   ,Frances,Marion,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Frances_Marion,10,4263,4122,FALSE,FALSE,12850,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Frances_Marion
Frances Melville   ,Frances,Melville,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Frances_Melville,1,832,832,FALSE,FALSE,410,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Frances_Melville
Frances Wagner   ,Frances,Wagner,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Frances_Wagner,1,262,262,FALSE,FALSE,380,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Frances_Wagner
Francis Galton   ,Francis,Galton,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Francis_Galton,1,0,-12,FALSE,FALSE,206492,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Francis_Galton
Francis Gano Benedict  ,Francis,Gano,Benedict,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Francis_Gano_Benedict,2,302,302,FALSE,FALSE,11,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Francis_Gano_Benedict
Francis R. St. John ,Francis,R.,St.,John,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Francis_R._St._John,1,46,46,FALSE,FALSE,308,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Francis_R._St._John
Francisca Mutapi   ,Francisca,Mutapi,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Francisca_Mutapi,5,5780,5780,TRUE,FALSE,1091,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Francisca_Mutapi
Frank Barna Bigelow  ,Frank,Barna,Bigelow,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Frank_Barna_Bigelow,7,846,740,TRUE,FALSE,99,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Frank_Barna_Bigelow
Frank Hulse   ,Frank,Hulse,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Frank_Hulse,2,414,414,FALSE,FALSE,807,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Frank_Hulse
Frank O'Driscoll Hunter  ,Frank,O'Driscoll,Hunter,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Frank_O'Driscoll_Hunter,1,266,266,FALSE,FALSE,2367,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Frank_O'Driscoll_Hunter
Frank Oz   ,Frank,Oz,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Frank_Oz,1,0,-8,FALSE,FALSE,508196,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Frank_Oz
Frank Perkins Whitman  ,Frank,Perkins,Whitman,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Frank_Perkins_Whitman,1,47,47,FALSE,FALSE,30,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Frank_Perkins_Whitman
Frank Sherlock   ,Frank,Sherlock,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Frank_Sherlock,11,565,553,FALSE,FALSE,1977,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Frank_Sherlock
Frederick Frank   ,Frederick,Frank,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Frederick_Frank,1,35,35,FALSE,FALSE,63,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Frederick_Frank
Frederick Frank (businessman)  ,Frederick,Frank,(businessman),,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Frederick_Frank_(businessman),1,16,16,TRUE,FALSE,537,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Frederick_Frank_(businessman)
Frederick Peterson   ,Frederick,Peterson,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Frederick_Peterson,2,256,256,FALSE,FALSE,448,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Frederick_Peterson
Frederick Saunders   ,Frederick,Saunders,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Frederick_Saunders,5,2484,2484,TRUE,FALSE,471,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Frederick_Saunders
Frederick William Ricord  ,Frederick,William,Ricord,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Frederick_William_Ricord,1,46,46,FALSE,FALSE,234,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Frederick_William_Ricord
Frieda Robscheit-Robbins   ,Frieda,Robscheit-Robbins,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Frieda_Robscheit-Robbins,11,2157,2119,FALSE,FALSE,1198,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Frieda_Robscheit-Robbins
Fritz Haber   ,Fritz,Haber,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Fritz_Haber,2,31,31,FALSE,FALSE,100201,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Fritz_Haber
Gabriel Boughton   ,Gabriel,Boughton,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Gabriel_Boughton,7,25,-100,FALSE,FALSE,1978,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Gabriel_Boughton
Ganesh Chaturthi   ,Ganesh,Chaturthi,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Ganesh_Chaturthi,1,525,525,FALSE,FALSE,418830,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Ganesh_Chaturthi
Gary Spivey   ,Gary,Spivey,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Gary_Spivey,1,0,-26,FALSE,FALSE,3962,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Gary_Spivey
Gene Likens   ,Gene,Likens,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Gene_Likens,2,31,31,FALSE,FALSE,4798,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Gene_Likens
Gene Melchiorre   ,Gene,Melchiorre,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Gene_Melchiorre,1,49,49,FALSE,FALSE,7348,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Gene_Melchiorre
Gene Stratton-Porter   ,Gene,Stratton-Porter,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Gene_Stratton-Porter,3,0,-335,FALSE,FALSE,24150,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Gene_Stratton-Porter
Georg Bredig   ,Georg,Bredig,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Georg_Bredig,132,22744,22025,FALSE,FALSE,838,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Georg_Bredig
George G. Finch  ,George,G.,Finch,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/George_G._Finch,2,203,203,FALSE,FALSE,434,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=George_G._Finch
George H. Gay Jr. ,George,H.,Gay,Jr.,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/George_H._Gay_Jr.,1,256,256,FALSE,FALSE,42416,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=George_H._Gay_Jr.
George Lyman Kittredge  ,George,Lyman,Kittredge,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/George_Lyman_Kittredge,1,41,41,FALSE,FALSE,316,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=George_Lyman_Kittredge
George McMillan Darrow  ,George,McMillan,Darrow,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/George_McMillan_Darrow,1,30,30,TRUE,FALSE,1,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=George_McMillan_Darrow
George Samuel Dougherty  ,George,Samuel,Dougherty,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/George_Samuel_Dougherty,1,1,1,FALSE,FALSE,357,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=George_Samuel_Dougherty
George Thacher   ,George,Thacher,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/George_Thacher,2,54,45,FALSE,FALSE,34,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=George_Thacher
George Washington Watts  ,George,Washington,Watts,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/George_Washington_Watts,1,42,42,FALSE,FALSE,118,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=George_Washington_Watts
Geraldine Seydoux   ,Geraldine,Seydoux,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Geraldine_Seydoux,2,393,393,FALSE,FALSE,1226,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Geraldine_Seydoux
Gertrud Meissner   ,Gertrud,Meissner,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Gertrud_Meissner,10,2710,2655,TRUE,FALSE,416,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Gertrud_Meissner
Gertrud Meissner   ,Gertrud,Meissner,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Gertrud_Meissner,1,30,30,TRUE,TRUE,416,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Gertrud_Meissner
Gertrude Atherton   ,Gertrude,Atherton,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Gertrude_Atherton,1,0,-1462,FALSE,FALSE,4587,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Gertrude_Atherton
Gertrude Jones Hawk  ,Gertrude,Jones,Hawk,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Gertrude_Jones_Hawk,1,2,2,FALSE,FALSE,792,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Gertrude_Jones_Hawk
Gertrude Paul   ,Gertrude,Paul,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Gertrude_Paul,2,2970,2970,TRUE,FALSE,510,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Gertrude_Paul
Giada Russo   ,Giada,Russo,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Giada_Russo,1,184,184,FALSE,FALSE,208,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Giada_Russo
Gilby Clarke   ,Gilby,Clarke,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Gilby_Clarke,1,361,361,FALSE,FALSE,12999,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Gilby_Clarke
Ginkgo Bioworks   ,Ginkgo,Bioworks,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Ginkgo_Bioworks,1,46,46,FALSE,FALSE,12474,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Ginkgo_Bioworks
Giovanni Battista Bassani  ,Giovanni,Battista,Bassani,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Giovanni_Battista_Bassani,1,34,34,FALSE,FALSE,467,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Giovanni_Battista_Bassani
Giselda Leirner   ,Giselda,Leirner,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Giselda_Leirner,2,4,4,FALSE,FALSE,157,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Giselda_Leirner
Gladys Atwater   ,Gladys,Atwater,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Gladys_Atwater,1,380,380,FALSE,FALSE,236,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Gladys_Atwater
Glenn Messer   ,Glenn,Messer,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Glenn_Messer,1,287,287,FALSE,FALSE,387,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Glenn_Messer
Gloria Dubner   ,Gloria,Dubner,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Gloria_Dubner,7,8894,8894,TRUE,FALSE,398,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Gloria_Dubner
Gloria Ladson-Billings   ,Gloria,Ladson-Billings,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Gloria_Ladson-Billings,1,32,32,FALSE,FALSE,2990,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Gloria_Ladson-Billings
Godfrey Mwakikagile   ,Godfrey,Mwakikagile,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Godfrey_Mwakikagile,1,2,2,FALSE,FALSE,860,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Godfrey_Mwakikagile
Grace Carew Sheldon  ,Grace,Carew,Sheldon,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Grace_Carew_Sheldon,1,39,39,FALSE,FALSE,154,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Grace_Carew_Sheldon
Grace Woodruff Cartwright  ,Grace,Woodruff,Cartwright,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Grace_Woodruff_Cartwright,8,2845,2813,TRUE,FALSE,214,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Grace_Woodruff_Cartwright
Grace Zabriskie   ,Grace,Zabriskie,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Grace_Zabriskie,1,29,29,FALSE,FALSE,16381,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Grace_Zabriskie
Grant Wood   ,Grant,Wood,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Grant_Wood,1,0,0,FALSE,FALSE,115036,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Grant_Wood
Greg Mankiw   ,Greg,Mankiw,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Greg_Mankiw,1,0,-1688,FALSE,FALSE,29863,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Greg_Mankiw
Guess Eleanor Birchett  ,Guess,Eleanor,Birchett,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Guess_Eleanor_Birchett,3,2989,2989,TRUE,FALSE,145,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Guess_Eleanor_Birchett
Gwendolyn Brooks   ,Gwendolyn,Brooks,,,,,,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Gwendolyn_Brooks,1,4,4,FALSE,FALSE,51198,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-10-06&end=2099-01-01&project=en.wikipedia.org&pages=Gwendolyn_Brooks
