name,rating,namespace,wiki,url,edit_count,characters_added,references_added,new,deleted,pageviews,pageviews_link,course_slug,,,,,,,,title,,,,,
Kim Anno   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kim_Anno,1,1150,1150,FALSE,FALSE,75,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-02&end=2099-01-01&project=en.wikipedia.org&pages=Kim_Anno,MoMA/MoMA_ArtAndFeminism_2018,,,,,,,,Jeanne-Marie,Ruth-Rolland,,,,
Kia LaBeija   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kia_LaBeija,7,24454,4120,TRUE,FALSE,34177,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-26&end=2099-01-01&project=en.wikipedia.org&pages=Kia_LaBeija,Bryn_Mawr_College/Bryn_Mawr_Collge_Art_and_Feminism_Wikipedia_Edit-a-thon,,,,,,,,Jeannette,Armstrong,,,,
Khondokar Abdul Baten  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Khondokar_Abdul_Baten,1,2733,2733,TRUE,FALSE,34,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-04&end=2099-01-01&project=en.wikipedia.org&pages=Khondokar_Abdul_Baten,Kickstarter/Kickstarter_ArtandFeminism_2018,,,,,,,,Jeannie,Baker,,,,
Kevin Sampson (artist)  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kevin_Sampson_(artist),5,756,727,FALSE,FALSE,73,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-02-03&end=2099-01-01&project=en.wikipedia.org&pages=Kevin_Sampson_(artist),Nathan_Cummings_Foundation/Truth-a-Thon,,,,,,,,Jeannie,Thib,,,,
Kevin Red Star  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kevin_Red_Star,1,37,37,FALSE,FALSE,233,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-01-18&end=2099-01-01&project=en.wikipedia.org&pages=Kevin_Red_Star,Montana_State_University/Bozeman_ArtAndFeminism_2018,,,,,,,,Jee-Young,Lee,(artist),,,
Kevin Jerome Everson  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kevin_Jerome_Everson,1,4625,4625,TRUE,FALSE,282,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2019-03-01&end=2099-01-01&project=en.wikipedia.org&pages=Kevin_Jerome_Everson,University_of_Virginia/Art_Fem_UVA,,,,,,,,JeeYoung,Lee,,,,
Ketaki Pimpalkhare   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Ketaki_Pimpalkhare,3,2372,2372,FALSE,FALSE,78,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-16&end=2099-01-01&project=en.wikipedia.org&pages=Ketaki_Pimpalkhare,Mairangi_Arts_Centre/AKL_ArtAndFeminism_2018_(March_2018),,,,,,,,Jemila,Abdulai,,,,
Kerry Freedman   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kerry_Freedman,6,7402,7402,TRUE,FALSE,154,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-21&end=2099-01-01&project=en.wikipedia.org&pages=Kerry_Freedman,University_of_Northern_Iowa/Rod_Library_ArtAndFeminism_2018,,,,,,,,Jen,Hofer,,,,
Keri Hulme   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Keri_Hulme,9,2307,2305,FALSE,FALSE,1644,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-02-05&end=2099-01-01&project=en.wikipedia.org&pages=Keri_Hulme,Oberlin_College/Oberlin_College_ArtandFeminism_2018,,,,,,,,Jen,Mann,,,,
Kenyatta A.C. Hinkle  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kenyatta_A.C._Hinkle,10,2377,2274,FALSE,FALSE,1761,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-03&end=2099-01-01&project=en.wikipedia.org&pages=Kenyatta_A.C._Hinkle,"Art_Practical/Art_Practical_ArtAndFeminism_2018_(Saturday,_March_3,_2018)",,,,,,,,Jeneen,Frei,Njootli,,,
Kenojuak Ashevak   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kenojuak_Ashevak,1,551,551,FALSE,FALSE,1350,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-16&end=2099-01-01&project=en.wikipedia.org&pages=Kenojuak_Ashevak,Burnaby_Art_Gallery/Burnaby_Art_Gallery_ArtAndFeminism_2018,,,,,,,,Jenifer,Rice-Genzuk,Henry,,,
Kenneth Hayes Miller  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kenneth_Hayes_Miller,1,34,34,FALSE,FALSE,224,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-01-18&end=2099-01-01&project=en.wikipedia.org&pages=Kenneth_Hayes_Miller,Montana_State_University/Bozeman_ArtAndFeminism_2018,,,,,,,,Jenni,Rivera,,,,
Kenneth Clark   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kenneth_Clark,1,0,-32,FALSE,FALSE,7991,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-30&end=2099-01-01&project=en.wikipedia.org&pages=Kenneth_Clark,MIT/Art_and_Feminism_Wikipedia_Edit-a-thon,,,,,,,,Jenni,Sorkin,,,,
Ken Gonzales-Day   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Ken_Gonzales-Day,1,1268,1268,FALSE,FALSE,144,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-30&end=2099-01-01&project=en.wikipedia.org&pages=Ken_Gonzales-Day,NAU/Flagstaff_NAU_Cline_Library_ArtAndFeminism2018,,,,,,,,Jennie,Alexander,,,,
Kema Chikwe   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kema_Chikwe,1,0,-1,FALSE,FALSE,306,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-04-30&end=2099-01-01&project=en.wikipedia.org&pages=Kema_Chikwe,"University_of_Nigeria,_Nsukka/Nnamdi_Azikiwe_Library__(2018)",,,,,,,,Jennie,Brand-Miller,,,,
Keltie Ferris   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Keltie_Ferris,3,2179,2179,TRUE,FALSE,143,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-04-01&end=2099-01-01&project=en.wikipedia.org&pages=Keltie_Ferris,"University_at_Albany,_SUNY--University_Library/University_at_Albany_ArtAndFeminism_2018_(April_9_2018)",,,,,,,,Jennie,C.,Jones,,,
Kelly Sue DeConnick  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kelly_Sue_DeConnick,2,86,86,FALSE,FALSE,72722,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-02&end=2099-01-01&project=en.wikipedia.org&pages=Kelly_Sue_DeConnick,MoMA/MoMA_ArtAndFeminism_2018,,,,,,,,Jennifer,Baumgardner,,,,
Kelly Mark   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kelly_Mark,1,902,902,FALSE,FALSE,141,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-09&end=2099-01-01&project=en.wikipedia.org&pages=Kelly_Mark,Belkin_Western_Front/Vancouver_ArtAndFeminism_2018_(March_2018),,,,,,,,Jennifer,Herd,,,,
Keeanga-Yamahtta Taylor   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Keeanga-Yamahtta_Taylor,3,843,843,FALSE,FALSE,776,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-24&end=2099-01-01&project=en.wikipedia.org&pages=Keeanga-Yamahtta_Taylor,"University_of_Michigan,_Ann_Arbor_District_Library/Ann_Arbor_Art_and_Feminism_Wikipedia_Edit-a-thon",,,,,,,,Jennifer,Monson,,,,
Kay WalkingStick   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kay_WalkingStick,1,12,12,FALSE,FALSE,299,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-16&end=2099-01-01&project=en.wikipedia.org&pages=Kay_WalkingStick,UD/Udel_ArtandFeminism_2018,,,,,,,,Jennifer,Morla,,,,
Kay Sage   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kay_Sage,2,245,192,FALSE,FALSE,1205,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-02-22&end=2099-01-01&project=en.wikipedia.org&pages=Kay_Sage,"The_Menil_Collection/Houston_Menil_ArtAndFeminism_2018_(February_22,_2018_from_12-7pm)",,,,,,,,Jennifer,Weih,,,,
Kay Kinsman   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kay_Kinsman,3,1537,1439,FALSE,FALSE,80,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2019-03-01&end=2099-01-01&project=en.wikipedia.org&pages=Kay_Kinsman,University_of_Virginia/Art_Fem_UVA,,,,,,,,Jenny,Holzer,,,,
Kaveri Gopalakrishnan   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kaveri_Gopalakrishnan,3,6450,6375,TRUE,FALSE,163,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-08&end=2099-01-01&project=en.wikipedia.org&pages=Kaveri_Gopalakrishnan,SFMOMA/SF_SFMOMA_ArtAndFeminism_2018,,,,,,,,Jenny,Watson,(artist),,,
Katy Grannan   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Katy_Grannan,4,1219,1219,FALSE,FALSE,336,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-08&end=2099-01-01&project=en.wikipedia.org&pages=Katy_Grannan,SFMOMA/SF_SFMOMA_ArtAndFeminism_2018,,,,,,,,Jerry,Saltz,,,,
Katja Tukiainen   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Katja_Tukiainen,1,3,3,FALSE,FALSE,40,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-25&end=2099-01-01&project=en.wikipedia.org&pages=Katja_Tukiainen,LACMA/Los_Angeles_LACMA_ArtAndFeminism_2018,,,,,,,,Jessamyn,Lovell,,,,
Katie Taft   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Katie_Taft,1,53,53,FALSE,FALSE,30,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-30&end=2099-01-01&project=en.wikipedia.org&pages=Katie_Taft,Leon_Gallery/Denver_Arthyve_ArtAndFeminism_2018,,,,,,,,Jessi,(musician),,,,
Kati Horna   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kati_Horna,2,313,313,FALSE,FALSE,365,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-26&end=2099-01-01&project=en.wikipedia.org&pages=Kati_Horna,WUSTL/STL_ArtandFeminism,,,,,,,,Jessica,Dismorr,,,,
Kathy Slade   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kathy_Slade,2,767,767,FALSE,FALSE,67,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-09&end=2099-01-01&project=en.wikipedia.org&pages=Kathy_Slade,Belkin_Western_Front/Vancouver_ArtAndFeminism_2018_(March_2018),,,,,,,,Jessica,Hagedorn,,,,
Kathy Ryan   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kathy_Ryan,1,892,892,FALSE,FALSE,152,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-10&end=2099-01-01&project=en.wikipedia.org&pages=Kathy_Ryan,Purchase/Purchase_ArtandFeminism_2018,,,,,,,,Jessica,Helfand,,,,
Kathy Rose   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kathy_Rose,1,23,23,FALSE,FALSE,113,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-25&end=2099-01-01&project=en.wikipedia.org&pages=Kathy_Rose,LACMA/Los_Angeles_LACMA_ArtAndFeminism_2018,,,,,,,,Jessica,Hische,,,,
Kathy D'arcy   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kathy_D'arcy,1,5178,5178,TRUE,FALSE,123,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-10&end=2099-01-01&project=en.wikipedia.org&pages=Kathy_D'arcy,University_College_Cork/Art_and_Feminism,,,,,,,,Jessica,Jones,,,,
Kathy Acker   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kathy_Acker,1,216,216,FALSE,FALSE,24323,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-08&end=2099-01-01&project=en.wikipedia.org&pages=Kathy_Acker,SFMOMA/SF_SFMOMA_ArtAndFeminism_2018,,,,,,,,Jessica,McClintock,,,,
Kathleen Treseder   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kathleen_Treseder,6,2784,2784,TRUE,FALSE,137,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-03&end=2099-01-01&project=en.wikipedia.org&pages=Kathleen_Treseder,Transylvania_University/Transylvania_Liberal_Arts_and_Feminism,,,,,,,,Jessica,Nicoll,,,,
Kathleen Ritter   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kathleen_Ritter,4,7710,7710,TRUE,FALSE,53,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-09&end=2099-01-01&project=en.wikipedia.org&pages=Kathleen_Ritter,Belkin_Western_Front/Vancouver_ArtAndFeminism_2018_(March_2018),,,,,,,,Jessica,Powers,,,,
Kathleen Hall Jamieson  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kathleen_Hall_Jamieson,7,3287,3280,FALSE,FALSE,29016,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-03&end=2099-01-01&project=en.wikipedia.org&pages=Kathleen_Hall_Jamieson,Transylvania_University/Transylvania_Liberal_Arts_and_Feminism,,,,,,,,Jessica,Sabogal,,,,
Kathleen Allen   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kathleen_Allen,1,1171,1171,FALSE,FALSE,72,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-02&end=2099-01-01&project=en.wikipedia.org&pages=Kathleen_Allen,"Index,_Stockholm/School_in_Common_Wikipedia_edit-a-thon",,,,,,,,Jessie,Ace,and,Margaret,Wright,
Katherine Sophie Dreier  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Katherine_Sophie_Dreier,1,0,-75,FALSE,FALSE,3302,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-08&end=2099-01-01&project=en.wikipedia.org&pages=Katherine_Sophie_Dreier,SFMOMA/SF_SFMOMA_ArtAndFeminism_2018,,,,,,,,Jesusa,Rodríguez,,,,
Katherine McCoy   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Katherine_McCoy,1,362,362,FALSE,FALSE,401,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-17&end=2099-01-01&project=en.wikipedia.org&pages=Katherine_McCoy,Bard_Graduate_Center/Bard_Graduate_Center_ArtandFeminism_2018,,,,,,,,Jewyo,Rhii,,,,
Katherine Gray   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Katherine_Gray,2,1328,1328,FALSE,FALSE,202,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-01&end=2099-01-01&project=en.wikipedia.org&pages=Katherine_Gray,Cornell_University/Ithaca_Art_and_Feminism_2018,,,,,,,,Jhangra,,,,,
Katherine Bashford   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Katherine_Bashford,1,41,41,FALSE,FALSE,45,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-31&end=2099-01-01&project=en.wikipedia.org&pages=Katherine_Bashford,Roundhouse/Los_Angeles_2426_ArchitectureAndFeminism_2018,,,,,,,,Jill,Krementz,,,,
Katharine Sergeant Angell White ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Katharine_Sergeant_Angell_White,1,27,27,FALSE,FALSE,2014,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-01&end=2099-01-01&project=en.wikipedia.org&pages=Katharine_Sergeant_Angell_White,Cornell_University/Ithaca_Art_and_Feminism_2018,,,,,,,,Jillian,Keiley,,,,
Katharine McCook Knox  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Katharine_McCook_Knox,10,3861,3623,FALSE,FALSE,47,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-01&end=2099-01-01&project=en.wikipedia.org&pages=Katharine_McCook_Knox,Cornell_University/Ithaca_Art_and_Feminism_2018,,,,,,,,Jin,Soo,Kim,,,
Katharine Kuh   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Katharine_Kuh,1,0,-16,FALSE,FALSE,74,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-30&end=2099-01-01&project=en.wikipedia.org&pages=Katharine_Kuh,MIT/Art_and_Feminism_Wikipedia_Edit-a-thon,,,,,,,,Jo,Bauer-Stumpff,,,,
Kate Matthews   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kate_Matthews,1,580,580,FALSE,FALSE,82,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-26&end=2099-01-01&project=en.wikipedia.org&pages=Kate_Matthews,University_of_Minnesota/U_of_M_Libraries_ArtAndFeminism_2018,,,,,,,,Jo,Spence,,,,
Kate Lynch   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kate_Lynch,1,0,-160,FALSE,FALSE,45674,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-24&end=2099-01-01&project=en.wikipedia.org&pages=Kate_Lynch,Hackforge/Windsor_ArtAndFeminism_2018,,,,,,,,Joan,Dickinson,,,,
Kate Just   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kate_Just,1,3173,3173,FALSE,FALSE,46,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-11&end=2099-01-01&project=en.wikipedia.org&pages=Kate_Just,QCA/Brisbane_QCA_ArtandFeminism_2018,,,,,,,,Joan,Jonas,,,,
Kate Henshaw   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kate_Henshaw,1,733,733,FALSE,FALSE,3092,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-04-30&end=2099-01-01&project=en.wikipedia.org&pages=Kate_Henshaw,"University_of_Nigeria,_Nsukka/Nnamdi_Azikiwe_Library__(2018)",,,,,,,,Joan,Kelly,,,,
Kate Craig   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kate_Craig,1,1967,1967,FALSE,FALSE,64,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-09&end=2099-01-01&project=en.wikipedia.org&pages=Kate_Craig,Emily_Carr_University_of_Art_and_Design/Emily_Carr_University_Library_Art_and_Feminism_Edit-a-Thon,,,,,,,,Joan,Leitzel,,,,
Kate Beaton   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kate_Beaton,1,169,169,FALSE,FALSE,1184,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-16&end=2099-01-01&project=en.wikipedia.org&pages=Kate_Beaton,MassArt/MassArt_ArtAndFeminism_2018,,,,,,,,Joan,Robinson,,,,
Katarzyna Kozyra   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Katarzyna_Kozyra,4,912,822,FALSE,FALSE,182,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-30&end=2099-01-01&project=en.wikipedia.org&pages=Katarzyna_Kozyra,Leon_Gallery/Denver_Arthyve_ArtAndFeminism_2018,,,,,,,,Joan,Semmel,,,,
Kaspar Hauser   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kaspar_Hauser,1,4,4,FALSE,FALSE,16579,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-01&end=2099-01-01&project=en.wikipedia.org&pages=Kaspar_Hauser,Cornell_University/Ithaca_Art_and_Feminism_2018,,,,,,,,Joanna,Estep,,,,
Karlyn Kohrs Campbell  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Karlyn_Kohrs_Campbell,2,1732,1732,FALSE,FALSE,414,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-03&end=2099-01-01&project=en.wikipedia.org&pages=Karlyn_Kohrs_Campbell,Transylvania_University/Transylvania_Liberal_Arts_and_Feminism,,,,,,,,Joanna,Gleason,,,,
Karen Walker (designer)  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Karen_Walker_(designer),1,311,311,FALSE,FALSE,467,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-23&end=2099-01-01&project=en.wikipedia.org&pages=Karen_Walker_(designer),New_Zealand_Fashion_Museum/Art_and_Feminism_(Saturday_24_March_2018),,,,,,,,Joanne,Robertson,,,,
Karen Russell   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Karen_Russell,1,269,269,FALSE,FALSE,1743,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-06-23&end=2099-01-01&project=en.wikipedia.org&pages=Karen_Russell,"Squeaky_Wheel/SQUEAKY_WHEEL_ART_AND_FEMINISM_'18_(Saturday,_June_23,_2018,_2-7pm)",,,,,,,,Jodi,Picoult,,,,
Karen Guthrie   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Karen_Guthrie,1,169,169,FALSE,FALSE,55,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-04-06&end=2099-01-01&project=en.wikipedia.org&pages=Karen_Guthrie,"Yale_University/Yale_ArtAndFeminism_2018_(Friday,_April_6,_2018)",,,,,,,,Jodie,Mack,,,,
Karen Blixen   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Karen_Blixen,1,2,2,FALSE,FALSE,17768,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-11&end=2099-01-01&project=en.wikipedia.org&pages=Karen_Blixen,Visual_Art_Library/VAL_ArtAndFeminism2017,,,,,,,,Joe,Overstreet,,,,
Karen Berger   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Karen_Berger,2,418,418,FALSE,FALSE,769,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-06-23&end=2099-01-01&project=en.wikipedia.org&pages=Karen_Berger,"Squeaky_Wheel/SQUEAKY_WHEEL_ART_AND_FEMINISM_'18_(Saturday,_June_23,_2018,_2-7pm)",,,,,,,,Johanna,Billing,,,,
Karen Archey   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Karen_Archey,1,5096,5096,FALSE,FALSE,47,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-18&end=2099-01-01&project=en.wikipedia.org&pages=Karen_Archey,Interference_Archive/Interference_Archive_Edit-a-thon_2018,,,,,,,,Johanna,Drucker,,,,
Kara Walker   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kara_Walker,4,570,570,FALSE,FALSE,123859,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-01&end=2099-01-01&project=en.wikipedia.org&pages=Kara_Walker,Cornell_University/Ithaca_Art_and_Feminism_2018,,,,,,,,Johannes,Boehlau,,,,
Kao Kalia Yang  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kao_Kalia_Yang,2,105,67,FALSE,FALSE,921,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-26&end=2099-01-01&project=en.wikipedia.org&pages=Kao_Kalia_Yang,University_of_Minnesota/U_of_M_Libraries_ArtAndFeminism_2018,,,,,,,,John,Akomfrah,,,,
Kanchan Wali-Richardson   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kanchan_Wali-Richardson,1,8,8,FALSE,FALSE,1762,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-01&end=2099-01-01&project=en.wikipedia.org&pages=Kanchan_Wali-Richardson,Cornell_University/Ithaca_Art_and_Feminism_2018,,,,,,,,John,Boardman,(art,historian),,
Kameelah Janan Rasheed  ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kameelah_Janan_Rasheed,8,2190,1002,FALSE,FALSE,276,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-15&end=2099-01-01&project=en.wikipedia.org&pages=Kameelah_Janan_Rasheed,California_College_of_the_Arts/CCA_ArtAndFeminism_2018,,,,,,,,John,J.,O'Connor,(artist),,
Kambui Olujimi   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kambui_Olujimi,4,8,8,FALSE,FALSE,1083,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-22&end=2099-01-01&project=en.wikipedia.org&pages=Kambui_Olujimi,CUNY_Borough_of_Manhattan_Community_College/BMCC_Women's_Herstory_Month,,,,,,,,John,Munch,,,,
Kalup Linzy   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kalup_Linzy,1,63,63,FALSE,FALSE,2899,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-10&end=2099-01-01&project=en.wikipedia.org&pages=Kalup_Linzy,Triangle_Arts_Association/BLT_hosts_Art_and_Feminism_2018_at_Triangle,,,,,,,,John,P.,O'Neill,,,
Kalliope Amorphous   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kalliope_Amorphous,1,38,38,FALSE,FALSE,107,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-26&end=2099-01-01&project=en.wikipedia.org&pages=Kalliope_Amorphous,WUSTL/STL_ArtandFeminism,,,,,,,,John,Vidal,,,,
Kali Uchis   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Kali_Uchis,2,377,372,FALSE,FALSE,56448,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-02-28&end=2099-01-01&project=en.wikipedia.org&pages=Kali_Uchis,"University_of_Nevada,_Las_Vegas/UNLV_Art_and_Feminism_2018_(February_28th,_2018_3pm-7pm)",,,,,,,,John,William,Draper,,,
Justus Brinckmann   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Justus_Brinckmann,1,0,-12,FALSE,FALSE,50,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-30&end=2099-01-01&project=en.wikipedia.org&pages=Justus_Brinckmann,MIT/Art_and_Feminism_Wikipedia_Edit-a-thon,,,,,,,,John,Willinsky,,,,
June Jordan   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/June_Jordan,1,0,-1315,FALSE,FALSE,2930,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-16&end=2099-01-01&project=en.wikipedia.org&pages=June_Jordan,UD/Udel_ArtandFeminism_2018,,,,,,,,Johnnetta,Betsch,,,,
Juliet Wilson-Bareau   ,,0,en.wikipedia.org,https://en.wikipedia.org/wiki/Juliet_Wilson-Bareau,1,0,0,FALSE,FALSE,0,https://tools.wmflabs.org/pageviews/?platform=all-access&agent=user&start=2018-03-07&end=2099-01-01&project=en.wikipedia.org&pages=Juliet_Wilson–Bareau,OJM/AF_Oregon_Jewish_Museum,,,,,,,,Johnnetta,Cole,,,,
