Elizabeth Catlett   ,,0,en.wikipedia.org,7,103,89,FALSE,FALSE,41709
Elizabeth Cotten   ,,0,en.wikipedia.org,3,73,73,FALSE,FALSE,5312
Elizabeth Kitchenman Coyne  ,,0,en.wikipedia.org,26,5655,5515,TRUE,FALSE,59
Elizabeth Knowlton   ,,0,en.wikipedia.org,2,1317,1317,TRUE,FALSE,25
Elizabeth Laura Adams  ,,0,en.wikipedia.org,1,44,44,FALSE,FALSE,42
Elizabeth McGillivray Knowles  ,,0,en.wikipedia.org,3,218,218,FALSE,FALSE,77
Elizabeth Nourse   ,,0,en.wikipedia.org,1,131,131,FALSE,FALSE,4991
Elizabeth Sackler   ,,0,en.wikipedia.org,3,3,2,FALSE,FALSE,871
Elizabeth Shepley Sergeant  ,,0,en.wikipedia.org,7,7294,7256,FALSE,FALSE,162
Elizabeth Vander Zaag  ,,0,en.wikipedia.org,6,9224,5949,TRUE,FALSE,165
Elizabeth Woody   ,,0,en.wikipedia.org,1,0,-57,FALSE,FALSE,172
Elizabeth Yeats   ,,0,en.wikipedia.org,2,3325,3325,FALSE,FALSE,286
Elizabeth Zvonar   ,,0,en.wikipedia.org,22,14862,12640,TRUE,FALSE,299
Ella Castelhun   ,,0,en.wikipedia.org,1,71,71,FALSE,FALSE,47
Ella Ochoa   ,,0,en.wikipedia.org,2,200,200,FALSE,FALSE,94
Ella Raines   ,,0,en.wikipedia.org,1,180,180,FALSE,FALSE,6252
Ellen Altfest   ,,0,en.wikipedia.org,1,63,63,FALSE,FALSE,1390
Ellen Banks   ,,0,en.wikipedia.org,1,2857,2857,FALSE,FALSE,68
Ellen Beeman   ,,0,en.wikipedia.org,1,133,133,FALSE,FALSE,169
Ellen Bryant Voigt  ,,0,en.wikipedia.org,1,827,827,FALSE,FALSE,191
Ellen Johnson Sirleaf  ,,0,en.wikipedia.org,1,24,24,FALSE,FALSE,24069
Ellen Pau   ,,0,en.wikipedia.org,6,8,-18553,FALSE,FALSE,382
Ellen Sharples   ,,0,en.wikipedia.org,1,0,-69,FALSE,FALSE,132
Ellsworth Kelly   ,,0,en.wikipedia.org,1,63,63,FALSE,FALSE,46345
Elombe Brath   ,,0,en.wikipedia.org,1,207,207,FALSE,FALSE,1445
Elsa Jemne   ,,0,en.wikipedia.org,12,1703,1699,FALSE,FALSE,1198
Elsa Peretti   ,,0,en.wikipedia.org,1,442,442,FALSE,FALSE,31292
Emanuel Gat   ,,0,en.wikipedia.org,2,23,-4086,FALSE,FALSE,473
Emilie Bach   ,,0,en.wikipedia.org,2,1360,1360,FALSE,FALSE,67
Emily Allchurch   ,,0,en.wikipedia.org,6,3621,3621,FALSE,FALSE,149
Emily Carr   ,,0,en.wikipedia.org,1,0,-15,FALSE,FALSE,7762
Emily Harrington   ,,0,en.wikipedia.org,8,3252,3038,FALSE,FALSE,1137
Emily Oberman   ,,0,en.wikipedia.org,1,7506,7506,FALSE,FALSE,486
Emma Amos (painter)  ,,0,en.wikipedia.org,1,170,170,FALSE,FALSE,5733
Emma Eames   ,,0,en.wikipedia.org,2,127,127,FALSE,FALSE,442
Emma Justine Farnsworth  ,,0,en.wikipedia.org,2,1836,1836,FALSE,FALSE,274
Emma May Martin  ,,0,en.wikipedia.org,1,1373,1373,FALSE,FALSE,71
Emma Walmsley   ,,0,en.wikipedia.org,22,4430,4169,FALSE,FALSE,12516
Emmi Whitehorse   ,,0,en.wikipedia.org,1,0,-25,FALSE,FALSE,189
Emvin Cremona   ,,0,en.wikipedia.org,1,87,87,FALSE,FALSE,1899
Emy Roeder   ,,0,en.wikipedia.org,1,5955,5955,FALSE,FALSE,75
Enella Benedict   ,,0,en.wikipedia.org,1,103,103,FALSE,FALSE,1532
Enrique Martinez Celaya  ,,0,en.wikipedia.org,1,63,63,FALSE,FALSE,5226
Eric Standley   ,,0,en.wikipedia.org,3,966,966,TRUE,FALSE,64
Erica Baker   ,,0,en.wikipedia.org,1,66,66,FALSE,FALSE,299
Erika Cosby   ,,0,en.wikipedia.org,1,63,63,FALSE,FALSE,268957
Erika DeFreitas   ,,0,en.wikipedia.org,2,0,-81,FALSE,FALSE,213
Erin Christovale   ,,0,en.wikipedia.org,2,5000,5000,FALSE,FALSE,887
Erin M. Riley  ,,0,en.wikipedia.org,1,3839,3839,FALSE,FALSE,148
Erna Auerbach   ,,0,en.wikipedia.org,1,0,-16,FALSE,FALSE,72
Erna Solberg   ,,0,en.wikipedia.org,1,17,17,FALSE,FALSE,13873
Ernest William Tristram  ,,0,en.wikipedia.org,1,0,-12,FALSE,FALSE,37
Ernestine Rose   ,,0,en.wikipedia.org,1,1399,1399,FALSE,FALSE,544
Ernie Barnes   ,,0,en.wikipedia.org,1,159,159,FALSE,FALSE,3097
Ernst Pfuhl   ,,0,en.wikipedia.org,1,0,-12,FALSE,FALSE,11
Ersulie Mompremier   ,,0,en.wikipedia.org,4,2707,2685,FALSE,FALSE,22
Esphyr Slobodkina   ,,0,en.wikipedia.org,2,179,179,FALSE,FALSE,671
Est em   ,,0,en.wikipedia.org,2,122,122,FALSE,FALSE,132
Estella Solomons   ,,0,en.wikipedia.org,1,4013,4013,FALSE,FALSE,99
Esther Afua Ocloo  ,,0,en.wikipedia.org,1,36,36,FALSE,FALSE,5784
Esther David   ,,0,en.wikipedia.org,3,1367,1367,FALSE,FALSE,4396
Esther Gentle   ,,0,en.wikipedia.org,1,376,376,FALSE,FALSE,64
Ethel Skeat   ,,0,en.wikipedia.org,1,1,1,FALSE,FALSE,29
Ethel Stein   ,,0,en.wikipedia.org,27,8608,6775,TRUE,FALSE,822
Eucharia Oluchi Nwaichi  ,,0,en.wikipedia.org,1,117,117,FALSE,FALSE,45
Eugenia Raskopoulos   ,,0,en.wikipedia.org,4,3610,3610,TRUE,FALSE,73
Eunice Harriett Garlick  ,,0,en.wikipedia.org,1,3028,3028,FALSE,FALSE,25
Eunice Prieto Damron  ,,0,en.wikipedia.org,3,929,929,TRUE,FALSE,45
Eva Brook Donly  ,,0,en.wikipedia.org,2,501,498,FALSE,FALSE,46
Eva Encinias-Sandoval   ,,0,en.wikipedia.org,3,2164,2164,TRUE,FALSE,21
Eva Hamlin Miller  ,,0,en.wikipedia.org,5,2167,1958,TRUE,FALSE,77
Eva Hesse   ,,0,en.wikipedia.org,4,4,2,FALSE,FALSE,124325
Eva Philbin   ,,0,en.wikipedia.org,2,651,651,FALSE,FALSE,76
Eva van Marle  ,,0,en.wikipedia.org,1,1684,1684,FALSE,FALSE,39
Evangeline Montgomery   ,,0,en.wikipedia.org,2,615,615,FALSE,FALSE,707
Evann Siebens   ,,0,en.wikipedia.org,7,5641,4904,TRUE,FALSE,757
Eve Sandler   ,,0,en.wikipedia.org,1,339,339,FALSE,FALSE,35
Evelyn Alcide   ,,0,en.wikipedia.org,4,3612,3610,TRUE,FALSE,42
Evelyn C. White  ,,0,en.wikipedia.org,3,1212,783,TRUE,FALSE,0
Evelyn Cameron   ,,0,en.wikipedia.org,1,0,-56,FALSE,FALSE,474
Evelyn Handler   ,,0,en.wikipedia.org,1,262,262,FALSE,FALSE,87
Evie Hone   ,,0,en.wikipedia.org,1,1870,1870,FALSE,FALSE,479
Ezra Miller   ,,0,en.wikipedia.org,1,38,38,FALSE,FALSE,118212
Faith Holland   ,,0,en.wikipedia.org,5,1704,1704,FALSE,FALSE,735
Faith Ringgold   ,,0,en.wikipedia.org,1,122,122,FALSE,FALSE,58460
Faltonia Betitia Proba  ,,0,en.wikipedia.org,10,258,153,FALSE,FALSE,423
Fang Zhaoling   ,,0,en.wikipedia.org,2,1253,1253,FALSE,FALSE,2837
Fannie Lou Hamer  ,,0,en.wikipedia.org,2,616,616,FALSE,FALSE,40587
Fanny Churberg   ,,0,en.wikipedia.org,2,401,401,FALSE,FALSE,1736
Fathia Nkrumah   ,,0,en.wikipedia.org,1,2,2,FALSE,FALSE,50289
Faye HeavyShield   ,,0,en.wikipedia.org,1,0,0,FALSE,FALSE,2273
Faye Tso   ,,0,en.wikipedia.org,1,12,12,FALSE,FALSE,19
Femke Hiemstra   ,,0,en.wikipedia.org,5,1941,1663,FALSE,FALSE,45
Fiona Tan   ,,0,en.wikipedia.org,1,874,874,FALSE,FALSE,3841
Firelei Baez   ,,0,en.wikipedia.org,1,155,155,FALSE,FALSE,2970
Flora Nwapa   ,,0,en.wikipedia.org,3,669,669,FALSE,FALSE,11795
Florence Carlyle   ,,0,en.wikipedia.org,3,227,227,FALSE,FALSE,55
Florence E. Ware  ,,0,en.wikipedia.org,1,0,-374,FALSE,FALSE,29
Florence M. Rice  ,,0,en.wikipedia.org,2,8,8,FALSE,FALSE,865
Florence Price   ,,0,en.wikipedia.org,1,176,176,FALSE,FALSE,53830
Frances Adler Elkins  ,,0,en.wikipedia.org,1,967,967,FALSE,FALSE,213
Frances Bodomo   ,,0,en.wikipedia.org,1,2298,2298,FALSE,FALSE,409
Frances Collins   ,,0,en.wikipedia.org,4,3166,3117,TRUE,FALSE,57
Frances Euphemia Thompson  ,,0,en.wikipedia.org,1,26,26,FALSE,FALSE,503
Frances Hodgkins   ,,0,en.wikipedia.org,2,198,178,FALSE,FALSE,10203
Frances Morris (gallerist)  ,,0,en.wikipedia.org,9,1113,967,FALSE,FALSE,382
Frances Payne Adler  ,,0,en.wikipedia.org,12,596,592,FALSE,FALSE,0
Frances Phoenix   ,,0,en.wikipedia.org,3,3625,22,TRUE,FALSE,592
Francesca Woodman   ,,0,en.wikipedia.org,1,929,929,FALSE,FALSE,6692
Francesco Mario Pagano  ,,0,en.wikipedia.org,1,0,-45,FALSE,FALSE,260
Francine Tint   ,,0,en.wikipedia.org,5,822,820,FALSE,FALSE,48
Francisca Nneka Okeke  ,,0,en.wikipedia.org,2,718,718,FALSE,FALSE,1919
Françoise Basseporte   ,,0,en.wikipedia.org,3,5400,5400,FALSE,FALSE,98
Francoise Jean   ,,0,en.wikipedia.org,2,2672,2672,TRUE,FALSE,39
Fred T. Sai  ,,0,en.wikipedia.org,1,4,4,FALSE,FALSE,5108
Frederica Wilson   ,,0,en.wikipedia.org,1,237,237,FALSE,FALSE,6849
Frida Baranek   ,,0,en.wikipedia.org,5,1160,1160,FALSE,FALSE,2915
Frida Kahlo   ,,0,en.wikipedia.org,1,11,11,FALSE,FALSE,4057342
Friedrich Winkler   ,,0,en.wikipedia.org,1,46,46,FALSE,FALSE,58
Fritzie Abadi   ,,0,en.wikipedia.org,5,68,25,FALSE,FALSE,112
Fu Daokun   ,,0,en.wikipedia.org,2,542,542,FALSE,FALSE,71
Funmilayo Ransome-Kuti   ,,0,en.wikipedia.org,2,654,654,FALSE,FALSE,67329
Gabby Douglas   ,,0,en.wikipedia.org,1,327,327,FALSE,FALSE,56799
Gabriel Millet   ,,0,en.wikipedia.org,1,0,-4,FALSE,FALSE,37
Gabrielle Civil   ,,0,en.wikipedia.org,1,120,120,FALSE,FALSE,666
Gae Aulenti   ,,0,en.wikipedia.org,1,3,3,FALSE,FALSE,1204
Gail Scott (writer)  ,,0,en.wikipedia.org,8,3932,3932,FALSE,FALSE,271
Galerie Kornfeld   ,,0,en.wikipedia.org,1,0,-16,FALSE,FALSE,45
Garry Hynes   ,,0,en.wikipedia.org,2,1057,1057,FALSE,FALSE,405
Gary Gilbert   ,,0,en.wikipedia.org,1,4,4,FALSE,FALSE,1907
Gary Schwartz (art historian) ,,0,en.wikipedia.org,1,22,22,FALSE,FALSE,117
Gathie Falk   ,,0,en.wikipedia.org,2,403,403,FALSE,FALSE,1468
Gauri Gill   ,,0,en.wikipedia.org,1,202,202,FALSE,FALSE,3063
Gay Outlaw   ,,0,en.wikipedia.org,10,2301,2232,FALSE,FALSE,132
Gayatri Chakravorty Spivak  ,,0,en.wikipedia.org,3,1650,1650,FALSE,FALSE,196978
Gemma Nelson   ,,0,en.wikipedia.org,2,1247,1247,FALSE,FALSE,15
Gender variance   ,,0,en.wikipedia.org,1,27,27,FALSE,FALSE,143532
Genevieve Nnaji   ,,0,en.wikipedia.org,4,725,725,FALSE,FALSE,152028
Genieve Figgis   ,,0,en.wikipedia.org,1,30,30,FALSE,FALSE,212
George Lucas   ,,0,en.wikipedia.org,1,0,0,FALSE,FALSE,161392
George Sand   ,,0,en.wikipedia.org,1,0,-228,FALSE,FALSE,346798
Georges Perrot   ,,0,en.wikipedia.org,1,0,-12,FALSE,FALSE,50
Georgette Seabrooke   ,,0,en.wikipedia.org,1,169,169,FALSE,FALSE,116
Georgia Davis Powers  ,,0,en.wikipedia.org,1,320,320,FALSE,FALSE,922
Georgianna Stout   ,,0,en.wikipedia.org,4,3856,3794,TRUE,FALSE,315
Georgina Bowers   ,,0,en.wikipedia.org,2,4162,4162,TRUE,FALSE,34
Georgina de Albuquerque  ,,0,en.wikipedia.org,2,2800,2800,FALSE,FALSE,190
Georgina Escobar   ,,0,en.wikipedia.org,1,1,1,FALSE,FALSE,21
Georgina Onuoha   ,,0,en.wikipedia.org,2,422,419,FALSE,FALSE,308
Ger C. Bout  ,,0,en.wikipedia.org,1,1,1,FALSE,FALSE,28
Gerard Fortune   ,,0,en.wikipedia.org,2,4447,4447,TRUE,FALSE,43
Gerard Valcin   ,,0,en.wikipedia.org,4,3472,3472,TRUE,FALSE,35
Geri Ashur   ,,0,en.wikipedia.org,2,2209,2209,TRUE,FALSE,86
Germaine Koh   ,,0,en.wikipedia.org,1,1,1,FALSE,FALSE,1084
Geronima Cruz Montoya  ,,0,en.wikipedia.org,1,335,335,FALSE,FALSE,21
Gertrude Bustill Mossell  ,,0,en.wikipedia.org,4,1802,1798,FALSE,FALSE,445
Gertrude Vanderbilt Whitney  ,,0,en.wikipedia.org,1,272,272,FALSE,FALSE,5570
Ghada Amer   ,,0,en.wikipedia.org,1,249,249,FALSE,FALSE,607
Ghanaian cedi   ,,0,en.wikipedia.org,3,42,42,FALSE,FALSE,7764
Ghorpadwadi    ,,0,en.wikipedia.org,1,0,-36,FALSE,FALSE,21
Gia M. Hamilton  ,,0,en.wikipedia.org,2,649,649,FALSE,FALSE,325
Gilda Radner   ,,0,en.wikipedia.org,2,334,299,FALSE,FALSE,43931
Gillian Pederson-Krag   ,,0,en.wikipedia.org,2,1954,1954,TRUE,FALSE,54
Gillian Wearing   ,,0,en.wikipedia.org,1,0,-5,FALSE,FALSE,39541
Giovanni Battista Cavalcaselle  ,,0,en.wikipedia.org,2,175,171,FALSE,FALSE,81
Girl Most Likely  ,,0,en.wikipedia.org,1,8,8,FALSE,FALSE,5436
Gladys Aylward   ,,0,en.wikipedia.org,2,8,8,FALSE,FALSE,5819
Gladys Caldwell Fisher  ,,0,en.wikipedia.org,1,3007,3007,FALSE,FALSE,38
Gladys Cooper (artist)  ,,0,en.wikipedia.org,4,1830,1830,TRUE,FALSE,44
Glenna Goodacre   ,,0,en.wikipedia.org,4,522,522,FALSE,FALSE,5994
Gloria Feman Orenstein  ,,0,en.wikipedia.org,4,343,343,FALSE,FALSE,140
Glory Emmanuel Edet  ,,0,en.wikipedia.org,2,1072,1072,FALSE,FALSE,1055
Goethals Bridge   ,,0,en.wikipedia.org,1,9,9,FALSE,FALSE,19799
Gogi Saroj Pal  ,,0,en.wikipedia.org,1,34,34,FALSE,FALSE,232
Gokul Chand Mukerji  ,,0,en.wikipedia.org,1,67,67,FALSE,FALSE,257
Grace Albee   ,,0,en.wikipedia.org,2,404,404,FALSE,FALSE,1617
Grace Alele-Williams   ,,0,en.wikipedia.org,5,1745,1745,FALSE,FALSE,14555
Grace Helen Mowat  ,,0,en.wikipedia.org,10,1641,1532,FALSE,FALSE,59
Grace Hopper   ,,0,en.wikipedia.org,1,66,66,FALSE,FALSE,795617
Grace Jewett   ,,0,en.wikipedia.org,1,41,41,FALSE,FALSE,23
Grace Morley   ,,0,en.wikipedia.org,2,393,345,FALSE,FALSE,120
Grace Ndiritu   ,,0,en.wikipedia.org,1,298,298,FALSE,FALSE,121
Grace Wilson Melvin  ,,0,en.wikipedia.org,1,376,376,FALSE,FALSE,104
Graciela Abascal   ,,0,en.wikipedia.org,1,137,137,FALSE,FALSE,44
Gracy Ukala   ,,0,en.wikipedia.org,1,721,721,FALSE,FALSE,80
Grada Hermina Marius  ,,0,en.wikipedia.org,1,0,-15,FALSE,FALSE,16
Grand Bank   ,,0,en.wikipedia.org,1,0,-62,FALSE,FALSE,814
Great Goddess of Teotihuacan ,,0,en.wikipedia.org,2,6299,6293,FALSE,FALSE,2659
Greta Magnusson-Grossman   ,,0,en.wikipedia.org,1,26,26,FALSE,FALSE,253
Gretchen Bender   ,,0,en.wikipedia.org,9,5252,5252,FALSE,FALSE,3645
Grete Stern   ,,0,en.wikipedia.org,1,5785,5785,FALSE,FALSE,10398
Gretta Bader   ,,0,en.wikipedia.org,1,343,343,FALSE,FALSE,379
Griselda Pollock   ,,0,en.wikipedia.org,2,467,467,FALSE,FALSE,1336
Guido Kaschnitz von Weinberg ,,0,en.wikipedia.org,1,0,-16,FALSE,FALSE,40
Gustav Friedrich Waagen  ,,0,en.wikipedia.org,2,40,20,FALSE,FALSE,263
Gwendolyn Brooks   ,,0,en.wikipedia.org,2,1814,1814,FALSE,FALSE,115844
Gwendolyn Knight   ,,0,en.wikipedia.org,1,30,30,FALSE,FALSE,1083
H. Harvard Arnason  ,,0,en.wikipedia.org,1,48,48,FALSE,FALSE,91
H. R. Milner  ,,0,en.wikipedia.org,2,4,3,FALSE,FALSE,753
H. W. Janson  ,,0,en.wikipedia.org,2,46,30,FALSE,FALSE,650
H.M.S. Defiant   ,,0,en.wikipedia.org,1,1,1,FALSE,FALSE,5499
Haegue Yang   ,,0,en.wikipedia.org,1,64,64,FALSE,FALSE,828
Hale Asaf   ,,0,en.wikipedia.org,1,229,229,FALSE,FALSE,125
Hale Tenger   ,,0,en.wikipedia.org,3,15841,15841,TRUE,FALSE,44
Hamamat Montia   ,,0,en.wikipedia.org,13,1518,1518,TRUE,FALSE,383
Hank Willis Thomas  ,,0,en.wikipedia.org,1,63,63,FALSE,FALSE,11928
Hanna Hirsch-Pauli   ,,0,en.wikipedia.org,5,1302,1295,FALSE,FALSE,4939
Hannah Black   ,,0,en.wikipedia.org,1,148,148,FALSE,FALSE,8646
Hannah Idowu Dideolu Awolowo ,,0,en.wikipedia.org,1,290,290,FALSE,FALSE,4960
Hannah Wilke   ,,0,en.wikipedia.org,5,912,912,FALSE,FALSE,25090
Hanne Darboven   ,,0,en.wikipedia.org,1,0,-10,FALSE,FALSE,839
Hans Tietze   ,,0,en.wikipedia.org,1,0,-16,FALSE,FALSE,79
Haris Epaminonda   ,,0,en.wikipedia.org,1,5719,5719,TRUE,FALSE,732
Harmony Hammond   ,,0,en.wikipedia.org,2,571,571,FALSE,FALSE,3214
Harriet Cany Peale  ,,0,en.wikipedia.org,17,9878,7207,TRUE,FALSE,146
Harriet Clench Kane  ,,0,en.wikipedia.org,2,1482,1342,FALSE,FALSE,20
Harriet Coulter Joor  ,,0,en.wikipedia.org,5,721,720,FALSE,FALSE,23
Harriet Mary Ford  ,,0,en.wikipedia.org,23,3959,3916,FALSE,FALSE,169
Harriet Powers   ,,0,en.wikipedia.org,1,421,421,FALSE,FALSE,1999
Harriet Taylor Mill  ,,0,en.wikipedia.org,1,871,871,FALSE,FALSE,2459
Harriet von Rathlef  ,,0,en.wikipedia.org,1,395,395,FALSE,FALSE,75
Harryette Mullen   ,,0,en.wikipedia.org,1,137,137,FALSE,FALSE,5219
Hayal Pozanti   ,,0,en.wikipedia.org,4,3387,3387,TRUE,FALSE,563
Haywood Rivers   ,,0,en.wikipedia.org,1,0,-18,FALSE,FALSE,92
Hazel Wood Waterman  ,,0,en.wikipedia.org,1,41,41,FALSE,FALSE,1061
He Xiangning   ,,0,en.wikipedia.org,1,57,57,FALSE,FALSE,481
Heather Hart   ,,0,en.wikipedia.org,1,1058,1058,FALSE,FALSE,225
Heather Kelley   ,,0,en.wikipedia.org,2,607,607,FALSE,FALSE,383
Heatsetting    ,,0,en.wikipedia.org,1,32,32,FALSE,FALSE,20194
Heide Hinrichs   ,,0,en.wikipedia.org,19,4464,4062,TRUE,FALSE,53
Helen C. Frederick  ,,0,en.wikipedia.org,2,242,242,FALSE,FALSE,98
Helen Campbell D'Olier  ,,0,en.wikipedia.org,1,8,8,FALSE,FALSE,63
Helen Corson Hovenden  ,,0,en.wikipedia.org,3,3035,3035,TRUE,FALSE,50
Helen Escobedo   ,,0,en.wikipedia.org,2,4,4,FALSE,FALSE,109
Helen Gardner (art historian) ,,0,en.wikipedia.org,2,15,-1,FALSE,FALSE,640
Helen Gilbert   ,,0,en.wikipedia.org,1,31,31,FALSE,FALSE,101
Helen Henderson Chain  ,,0,en.wikipedia.org,8,5352,5216,TRUE,FALSE,80
Helen LaFrance   ,,0,en.wikipedia.org,1,284,284,FALSE,FALSE,248
Helen Levitt   ,,0,en.wikipedia.org,2,0,-14,FALSE,FALSE,1743
Helen Liu Fong  ,,0,en.wikipedia.org,1,41,41,FALSE,FALSE,121
Helen Lundeberg   ,,0,en.wikipedia.org,1,398,398,FALSE,FALSE,204
Helen McCall   ,,0,en.wikipedia.org,2,1492,1405,FALSE,FALSE,32
Helen McNicoll   ,,0,en.wikipedia.org,1,227,227,FALSE,FALSE,110
Helen Mirra   ,,0,en.wikipedia.org,2,916,916,FALSE,FALSE,167
Helen Molesworth   ,,0,en.wikipedia.org,7,6391,6391,FALSE,FALSE,2263
Helen Oyeyemi   ,,0,en.wikipedia.org,1,307,307,FALSE,FALSE,2317
Helen Stadelbauer   ,,0,en.wikipedia.org,1,747,747,FALSE,FALSE,16
Helen Waimel Robertson  ,,0,en.wikipedia.org,1,5503,5503,TRUE,FALSE,29
Helen Waterhouse   ,,0,en.wikipedia.org,1,46,46,FALSE,FALSE,32
Helena Andrews   ,,0,en.wikipedia.org,1,44,44,FALSE,FALSE,68
Helene Johnson   ,,0,en.wikipedia.org,1,74,74,FALSE,FALSE,242
Helga de Alvear  ,,0,en.wikipedia.org,1,144,144,FALSE,FALSE,71
Helga Pakasaar   ,,0,en.wikipedia.org,3,3943,3943,FALSE,FALSE,344
Helga von Cramm  ,,0,en.wikipedia.org,1,2,2,FALSE,FALSE,112
Hema Upadhyay   ,,0,en.wikipedia.org,1,850,850,FALSE,FALSE,5661
Hend al-Mansour   ,,0,en.wikipedia.org,5,118,118,FALSE,FALSE,95
Henri Gabriel Marceau  ,,0,en.wikipedia.org,1,0,-16,FALSE,FALSE,27
Henrietta Lacks   ,,0,en.wikipedia.org,1,655,655,FALSE,FALSE,908309
Henry Dickson   ,,0,en.wikipedia.org,2,271,271,FALSE,FALSE,882
Herb Baumeister   ,,0,en.wikipedia.org,1,82,82,FALSE,FALSE,23515
Herbert Koch (archaeologist)  ,,0,en.wikipedia.org,1,0,-16,FALSE,FALSE,21
Herbert Maryon   ,,0,en.wikipedia.org,1,0,-16,FALSE,FALSE,154
Hermione Wiltshire   ,,0,en.wikipedia.org,1,85,85,FALSE,FALSE,30
Hideko Takahashi   ,,0,en.wikipedia.org,1,272,272,FALSE,FALSE,55
Hilda Dokubo   ,,0,en.wikipedia.org,1,604,604,FALSE,FALSE,950
Hilda Hilst   ,,0,en.wikipedia.org,1,1049,1049,FALSE,FALSE,695
Hildreth Meiere   ,,0,en.wikipedia.org,2,1,1,FALSE,FALSE,240
Hilja Keading   ,,0,en.wikipedia.org,1,257,257,FALSE,FALSE,32
Hilla von Rebay  ,,0,en.wikipedia.org,3,157,157,FALSE,FALSE,672
Hito Steyerl   ,,0,en.wikipedia.org,4,317,253,FALSE,FALSE,76794
Hohenstaufen Castle   ,,0,en.wikipedia.org,1,0,-303,FALSE,FALSE,937
Holly Andres   ,,0,en.wikipedia.org,1,2467,2467,FALSE,FALSE,145
Holly Hotchner   ,,0,en.wikipedia.org,1,0,-10116,FALSE,FALSE,62
Holly Schmidt   ,,0,en.wikipedia.org,1,46,46,TRUE,FALSE,99
Holly Ward   ,,0,en.wikipedia.org,6,5742,5467,TRUE,FALSE,404
Hong Sook-ja   ,,0,en.wikipedia.org,2,11,11,FALSE,FALSE,176
Honor Ford-Smith   ,,0,en.wikipedia.org,1,348,348,FALSE,FALSE,1591
Hortense Mattice Gordon  ,,0,en.wikipedia.org,1,29,29,TRUE,FALSE,1
Hossain Toufique Imam  ,,0,en.wikipedia.org,1,362,362,FALSE,FALSE,612
Howard Hibbard   ,,0,en.wikipedia.org,1,0,-16,FALSE,FALSE,51
Howardena Pindell   ,,0,en.wikipedia.org,1,141,141,FALSE,FALSE,14130
Hu Yanyan   ,,0,en.wikipedia.org,7,3335,1886,TRUE,FALSE,51
Huda Sha'arawi   ,,0,en.wikipedia.org,2,28,28,FALSE,FALSE,1259
Hugh Auchincloss Steers  ,,0,en.wikipedia.org,1,63,63,FALSE,FALSE,7191
Humaira Abid   ,,0,en.wikipedia.org,2,1719,1719,FALSE,FALSE,68
Humayun Azad   ,,0,en.wikipedia.org,1,0,-51,FALSE,FALSE,1166
Ibeyi    ,,0,en.wikipedia.org,2,270,270,FALSE,FALSE,12705
Ibn al-Mustawfi   ,,0,en.wikipedia.org,1,103,103,FALSE,FALSE,1163
Ida B. Wells  ,,0,en.wikipedia.org,2,121,121,FALSE,FALSE,445658
Ida Laura Pfeiffer  ,,0,en.wikipedia.org,1,1,1,FALSE,FALSE,892
Idania del Rio  ,,0,en.wikipedia.org,1,46,46,TRUE,FALSE,0
Idemili South   ,,0,en.wikipedia.org,1,75,75,FALSE,FALSE,770
Ifeoma Okoye   ,,0,en.wikipedia.org,1,39,39,FALSE,FALSE,378
Ifeoma Onyefulu   ,,0,en.wikipedia.org,6,789,789,FALSE,FALSE,71
Ijeoma Oluo   ,,0,en.wikipedia.org,1,30,30,FALSE,FALSE,88350
Ilse Bing   ,,0,en.wikipedia.org,2,1510,1510,FALSE,FALSE,7586
Ina D. D. Uhthoff ,,0,en.wikipedia.org,3,1062,1062,FALSE,FALSE,10
Indira Allegra   ,,0,en.wikipedia.org,1,541,541,FALSE,FALSE,391
Indira Gandhi   ,,0,en.wikipedia.org,1,4,4,FALSE,FALSE,267292
Inez Milholland   ,,0,en.wikipedia.org,1,0,0,FALSE,FALSE,2135
Inge Morath   ,,0,en.wikipedia.org,1,0,-46,FALSE,FALSE,34772
Ingrid Daubechies   ,,0,en.wikipedia.org,2,705,705,FALSE,FALSE,1757
Ini Edo   ,,0,en.wikipedia.org,4,437,437,FALSE,FALSE,7273
Intisar Abioto   ,,0,en.wikipedia.org,11,54,16,FALSE,FALSE,96
Iole de Freitas  ,,0,en.wikipedia.org,3,3271,1965,FALSE,FALSE,508
Iona Rozeal Brown  ,,0,en.wikipedia.org,5,1317,651,FALSE,FALSE,2036
Ipek Duben   ,,0,en.wikipedia.org,4,5099,5099,TRUE,FALSE,49
Iqbalur Rahim   ,,0,en.wikipedia.org,1,3295,3295,TRUE,FALSE,23
Irena Bauman   ,,0,en.wikipedia.org,4,4387,4380,FALSE,FALSE,378
Irene Chou   ,,0,en.wikipedia.org,9,1141,1127,FALSE,FALSE,50
Irene Hoffar Reid  ,,0,en.wikipedia.org,10,1493,1493,FALSE,FALSE,43
Irene McKinney   ,,0,en.wikipedia.org,2,339,339,FALSE,FALSE,71
Iris van Herpen  ,,0,en.wikipedia.org,1,5,5,FALSE,FALSE,78256
Irma Boom   ,,0,en.wikipedia.org,1,391,391,FALSE,FALSE,1898
Isa Genzken   ,,0,en.wikipedia.org,1,178,178,FALSE,FALSE,1031
Isabel Bishop   ,,0,en.wikipedia.org,7,2133,2116,FALSE,FALSE,4646
Isabel Escobar   ,,0,en.wikipedia.org,15,6276,6276,TRUE,FALSE,92
Isabel Leonard   ,,0,en.wikipedia.org,1,95,95,FALSE,FALSE,1912
